Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommisioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
00705,STANDARD,Aibonito,PR,PRIMARY,18.14,-66.26,NA-US-PR-AIBONITO,False,,,
00610,STANDARD,Anasco,PR,PRIMARY,18.28,-67.14,NA-US-PR-ANASCO,False,,,
00611,PO BOX,Angeles,PR,PRIMARY,18.28,-66.79,NA-US-PR-ANGELES,False,,,
00612,STANDARD,Arecibo,PR,PRIMARY,18.45,-66.73,NA-US-PR-ARECIBO,False,,,
00601,STANDARD,Adjuntas,PR,PRIMARY,18.16,-66.72,NA-US-PR-ADJUNTAS,False,,,
00631,PO BOX,Castaner,PR,PRIMARY,18.19,-66.82,NA-US-PR-CASTANER,False,,,
00602,STANDARD,Aguada,PR,PRIMARY,18.38,-67.18,NA-US-PR-AGUADA,False,,,
00603,STANDARD,Aguadilla,PR,PRIMARY,18.43,-67.15,NA-US-PR-AGUADILLA,False,,,
00604,PO BOX,Aguadilla,PR,PRIMARY,18.43,-67.15,NA-US-PR-AGUADILLA,False,,,
00605,PO BOX,Aguadilla,PR,PRIMARY,18.43,-67.15,NA-US-PR-AGUADILLA,False,,,
00703,STANDARD,Aguas Buenas,PR,PRIMARY,18.25,-66.1,NA-US-PR-AGUAS BUENAS,False,,,
00704,STANDARD,Aguirre,PR,PRIMARY,17.96,-66.22,NA-US-PR-AGUIRRE,False,,,
07675,STANDARD,Westwood,NJ,PRIMARY,40.98,-74.03,NA-US-NJ-WESTWOOD,False,13245,24083,1089095041
07677,STANDARD,Woodcliff Lake,NJ,PRIMARY,41.02,-74.05,NA-US-NJ-WOODCLIFF LAKE,False,2945,5471,325436960
07885,STANDARD,Wharton,NJ,PRIMARY,40.89,-74.58,NA-US-NJ-WHARTON,False,5273,8999,240827990
07981,STANDARD,Whippany,NJ,PRIMARY,40.82,-74.41,NA-US-NJ-WHIPPANY,False,4585,8057,292096795
07999,STANDARD,Whippany,NJ,PRIMARY,40.82,-74.41,NA-US-NJ-WHIPPANY,False,,,
08888,PO BOX,Whitehouse,NJ,PRIMARY,40.62,-74.76,NA-US-NJ-WHITEHOUSE,False,,,
08889,STANDARD,Whitehouse Station,NJ,PRIMARY,40.6,-74.76,NA-US-NJ-WHITEHOUSE STATION,False,4691,8570,401312434
07095,STANDARD,Woodbridge,NJ,PRIMARY,40.55,-74.28,NA-US-NJ-WOODBRIDGE,False,10018,17272,528315021
07481,STANDARD,Wyckoff,NJ,PRIMARY,40.99,-74.16,NA-US-NJ-WYCKOFF,False,8079,15208,896273759
10451,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,19434,31477,471446942
10452,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,33517,56277,723508523
10453,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,34152,57691,699611756
10454,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,13139,22387,273119576
10455,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,14914,25139,325274189
10456,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,34793,58750,732907466
10457,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,29023,48779,614273091
10458,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,29920,50085,693447254
10459,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,17977,30434,414021653
10460,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,23466,39507,531807385
10461,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,21862,35421,839765651
10462,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,35620,57854,1197519842
10463,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,31592,50313,1284853119
10464,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,2131,3381,108256016
10465,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,18686,30798,817052868
10466,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,29153,47658,924776075
10467,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,39540,64907,1114305720
10468,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,34706,55824,840612915
10469,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,28964,47625,1017556583
10470,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,7000,10880,260963512
10471,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,9876,15606,623827705
10472,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,26025,43761,630416228
10473,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,26122,42812,817850845
10474,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,4369,7377,97578251
10475,STANDARD,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,21124,31659,740068715
10499,UNIQUE,Bronx,NY,PRIMARY,40.84,-73.87,NA-US-NY-BRONX,False,,,
10001,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,12534,16553,1031960117
10002,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,45236,70604,1394042364
10003,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,28817,36569,
10004,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,1967,2909,333623384
10005,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,4697,6293,791578339
10006,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,2236,2849,240075649
10007,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,3551,5396,1143186856
10008,PO BOX,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,550,732,27103411
10009,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,31275,42731,1572036810
10010,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,17401,22785,2084544435
10011,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,30434,38784,1264531973
10012,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,13415,17738,1529644615
10013,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,15981,24199,450956340
10014,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,19374,24292,
10016,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,31673,40683,1412438620
10017,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,15803,19975,1685441363
10018,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,4416,5928,810026753
10019,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,24515,31889,
10020,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,1134,1926,207363546
10021,STANDARD,New York,NY,PRIMARY,40.77,-73.95,NA-US-NY-NEW YORK,False,29820,42627,1022024689
10022,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,20815,29014,731534552
10023,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,34334,48044,1270483799
10024,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,31925,47261,1108944328
10025,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,47778,70190,1675737238
10026,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,16054,24221,647150670
10027,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,25372,37948,918919244
10028,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,25557,36525,964357485
10029,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,31490,48403,1050141146
10030,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,11541,17771,345769267
10031,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,26900,40901,718068721
10032,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,29755,45758,754754912
10033,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,30134,45474,881087274
10034,STANDARD,New York,NY,PRIMARY,40.71,-73.99,NA-US-NY-NEW YORK,False,20855,32614,604187876
00613,PO BOX,Arecibo,PR,PRIMARY,18.45,-66.73,NA-US-PR-ARECIBO,False,,,
00614,PO BOX,Arecibo,PR,PRIMARY,18.45,-66.73,NA-US-PR-ARECIBO,False,,,
00714,STANDARD,Arroyo,PR,PRIMARY,17.97,-66.06,NA-US-PR-ARROYO,False,,,
00616,STANDARD,Bajadero,PR,PRIMARY,18.4,-66.66,NA-US-PR-BAJADERO,False,,,
00617,STANDARD,Barceloneta,PR,PRIMARY,18.45,-66.53,NA-US-PR-BARCELONETA,False,,,
00794,STANDARD,Barranquitas,PR,PRIMARY,18.18,-66.3,NA-US-PR-BARRANQUITAS,False,,,
00622,STANDARD,Boqueron,PR,PRIMARY,17.99,-67.15,NA-US-PR-BOQUERON,False,,,
00623,STANDARD,Cabo Rojo,PR,PRIMARY,18.08,-67.14,NA-US-PR-CABO ROJO,False,,,
00627,STANDARD,Camuy,PR,PRIMARY,18.48,-66.84,NA-US-PR-CAMUY,False,,,
00729,STANDARD,Canovanas,PR,PRIMARY,18.37,-65.9,NA-US-PR-CANOVANAS,False,,,
00979,STANDARD,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00981,PO BOX,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00982,STANDARD,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00983,STANDARD,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00984,PO BOX,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00985,STANDARD,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00986,PO BOX,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00987,STANDARD,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00988,PO BOX,Carolina,PR,PRIMARY,18.4,-65.98,NA-US-PR-CAROLINA,False,,,
00736,STANDARD,Cayey,PR,PRIMARY,18.11,-66.16,NA-US-PR-CAYEY,False,,,
00739,STANDARD,Cidra,PR,PRIMARY,18.17,-66.15,NA-US-PR-CIDRA,False,,,
00769,STANDARD,Coamo,PR,PRIMARY,18.08,-66.36,NA-US-PR-COAMO,False,,,
00782,STANDARD,Comerio,PR,PRIMARY,18.22,-66.22,NA-US-PR-COMERIO,False,,,
00783,STANDARD,Corozal,PR,PRIMARY,18.34,-66.31,NA-US-PR-COROZAL,False,,,
09848,MILITARY,Apo,AE,PRIMARY,,,,False,,,
10200,STANDARD,New York,NY,PRIMARY,40.77,73.95,NA-US-NY-NEW YORK,False,,,
09323,MILITARY,Apo,AE,PRIMARY,-44.25,33.53,ME-IQ,False,,,
00659,STANDARD,Hatillo,PR,PRIMARY,18.48,-66.82,NA-US-PR-HATILLO,False,,,
00660,STANDARD,Hormigueros,PR,PRIMARY,18.14,-67.12,NA-US-PR-HORMIGUEROS,False,,,
00791,STANDARD,Humacao,PR,PRIMARY,18.15,-65.81,NA-US-PR-HUMACAO,False,,,
00792,PO BOX,Humacao,PR,PRIMARY,18.15,-65.81,NA-US-PR-HUMACAO,False,,,
00662,STANDARD,Isabela,PR,PRIMARY,18.5,-67.02,NA-US-PR-ISABELA,False,,,
00664,STANDARD,Jayuya,PR,PRIMARY,18.22,-66.59,NA-US-PR-JAYUYA,False,,,
00795,STANDARD,Juana Diaz,PR,PRIMARY,18.05,-66.5,NA-US-PR-JUANA DIAZ,False,,,
00777,STANDARD,Juncos,PR,PRIMARY,18.22,-65.91,NA-US-PR-JUNCOS,False,,,
00728,STANDARD,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00725,STANDARD,Caguas,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,False,,,
00726,PO BOX,Caguas,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,False,,,
00727,STANDARD,Caguas,PR,PRIMARY,18.23,-66.03,NA-US-PR-CAGUAS,False,,,
00737,PO BOX,Cayey,PR,PRIMARY,18.11,-66.16,NA-US-PR-CAYEY,False,,,
00735,STANDARD,Ceiba,PR,PRIMARY,18.26,-65.64,NA-US-PR-CEIBA,False,,,
00742,PO BOX,Roosevelt Roads,PR,PRIMARY,18.27,-65.65,NA-US-PR-ROOSEVELT ROADS,False,,,
00638,STANDARD,Ciales,PR,PRIMARY,18.33,-66.47,NA-US-PR-CIALES,False,,,
00780,STANDARD,Coto Laurel,PR,PRIMARY,18.09,-66.57,NA-US-PR-COTO LAUREL,False,,,
00775,PO BOX,Culebra,PR,PRIMARY,18.31,-65.3,NA-US-PR-CULEBRA,False,,,
00646,STANDARD,Dorado,PR,PRIMARY,18.47,-66.27,NA-US-PR-DORADO,False,,,
00647,STANDARD,Ensenada,PR,PRIMARY,17.96,-66.94,NA-US-PR-ENSENADA,False,,,
00738,STANDARD,Fajardo,PR,PRIMARY,18.33,-65.65,NA-US-PR-FAJARDO,False,,,
00650,STANDARD,Florida,PR,PRIMARY,18.36,-66.56,NA-US-PR-FLORIDA,False,,,
00652,STANDARD,Garrochales,PR,PRIMARY,18.45,-66.6,NA-US-PR-GARROCHALES,False,,,
00653,STANDARD,Guanica,PR,PRIMARY,17.97,-66.93,NA-US-PR-GUANICA,False,,,
00784,STANDARD,Guayama,PR,PRIMARY,17.97,-66.11,NA-US-PR-GUAYAMA,False,,,
00785,PO BOX,Guayama,PR,PRIMARY,17.97,-66.11,NA-US-PR-GUAYAMA,False,,,
00656,STANDARD,Guayanilla,PR,PRIMARY,18.02,-66.79,NA-US-PR-GUAYANILLA,False,,,
00965,STANDARD,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00966,STANDARD,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00968,STANDARD,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00969,STANDARD,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00970,PO BOX,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00971,STANDARD,Guaynabo,PR,PRIMARY,18.38,-66.11,NA-US-PR-GUAYNABO,False,,,
00778,STANDARD,Gurabo,PR,PRIMARY,18.25,-65.97,NA-US-PR-GURABO,False,,,
00667,STANDARD,Lajas,PR,PRIMARY,18.04,-67.06,NA-US-PR-LAJAS,False,,,
00786,PO BOX,La Plata,PR,PRIMARY,18.16,-66.23,NA-US-PR-LA PLATA,False,,,
00669,STANDARD,Lares,PR,PRIMARY,18.29,-66.88,NA-US-PR-LARES,False,,,
00670,STANDARD,Las Marias,PR,PRIMARY,18.27,-67.06,NA-US-PR-LAS MARIAS,False,,,
00771,STANDARD,Las Piedras,PR,PRIMARY,18.18,-65.86,NA-US-PR-LAS PIEDRAS,False,,,
00931,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00933,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00934,STANDARD,Fort Buchanan,PR,PRIMARY,18.41,-66.11,NA-US-PR-FORT BUCHANAN,False,,,
00935,UNIQUE,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00936,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00772,STANDARD,Loiza,PR,PRIMARY,18.43,-65.88,NA-US-PR-LOIZA,False,,,
00773,STANDARD,Luquillo,PR,PRIMARY,18.37,-65.71,NA-US-PR-LUQUILLO,False,,,
00674,STANDARD,Manati,PR,PRIMARY,18.43,-66.48,NA-US-PR-MANATI,False,,,
00606,STANDARD,Maricao,PR,PRIMARY,18.18,-66.98,NA-US-PR-MARICAO,False,,,
00707,STANDARD,Maunabo,PR,PRIMARY,18.0,-65.9,NA-US-PR-MAUNABO,False,,,
00636,PO BOX,Rosario,PR,PRIMARY,18.15,-67.06,NA-US-PR-ROSARIO,False,,,
00680,STANDARD,Mayaguez,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,False,,,
00681,PO BOX,Mayaguez,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,False,,,
00682,STANDARD,Mayaguez,PR,PRIMARY,18.2,-67.14,NA-US-PR-MAYAGUEZ,False,,,
00715,STANDARD,Mercedita,PR,PRIMARY,18.0,-66.56,NA-US-PR-MERCEDITA,False,,,
00676,STANDARD,Moca,PR,PRIMARY,18.39,-67.11,NA-US-PR-MOCA,False,,,
00687,STANDARD,Morovis,PR,PRIMARY,18.32,-66.4,NA-US-PR-MOROVIS,False,,,
00718,STANDARD,Naguabo,PR,PRIMARY,18.21,-65.73,NA-US-PR-NAGUABO,False,,,
00719,STANDARD,Naranjito,PR,PRIMARY,18.3,-66.24,NA-US-PR-NARANJITO,False,,,
00720,STANDARD,Orocovis,PR,PRIMARY,18.22,-66.39,NA-US-PR-OROCOVIS,False,,,
00723,STANDARD,Patillas,PR,PRIMARY,18.0,-66.01,NA-US-PR-PATILLAS,False,,,
00624,STANDARD,Penuelas,PR,PRIMARY,18.06,-66.72,NA-US-PR-PENUELAS,False,,,
00716,STANDARD,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00717,STANDARD,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00730,STANDARD,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00731,STANDARD,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00732,PO BOX,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00733,PO BOX,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00734,PO BOX,Ponce,PR,PRIMARY,17.98,-66.6,NA-US-PR-PONCE,False,,,
00740,STANDARD,Puerto Real,PR,PRIMARY,18.33,-65.63,NA-US-PR-PUERTO REAL,False,,,
00741,STANDARD,Punta Santiago,PR,PRIMARY,18.15,-65.76,NA-US-PR-PUNTA SANTIAGO,False,,,
00678,STANDARD,Quebradillas,PR,PRIMARY,18.47,-66.93,NA-US-PR-QUEBRADILLAS,False,,,
00677,STANDARD,Rincon,PR,PRIMARY,18.34,-67.25,NA-US-PR-RINCON,False,,,
00744,PO BOX,Rio Blanco,PR,PRIMARY,18.22,-65.79,NA-US-PR-RIO BLANCO,False,,,
00721,PO BOX,Palmer,PR,PRIMARY,18.37,-65.77,NA-US-PR-PALMER,False,,,
00745,STANDARD,Rio Grande,PR,PRIMARY,18.38,-65.83,NA-US-PR-RIO GRANDE,False,,,
00637,STANDARD,Sabana Grande,PR,PRIMARY,18.08,-66.96,NA-US-PR-SABANA GRANDE,False,,,
00688,STANDARD,Sabana Hoyos,PR,PRIMARY,18.38,-66.62,NA-US-PR-SABANA HOYOS,False,,,
00952,STANDARD,Sabana Seca,PR,PRIMARY,18.42,-66.19,NA-US-PR-SABANA SECA,False,,,
00751,STANDARD,Salinas,PR,PRIMARY,17.97,-66.29,NA-US-PR-SALINAS,False,,,
00690,STANDARD,San Antonio,PR,PRIMARY,18.49,-67.09,NA-US-PR-SAN ANTONIO,False,,,
00683,STANDARD,San German,PR,PRIMARY,18.08,-67.04,NA-US-PR-SAN GERMAN,False,,,
00901,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00902,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00906,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00907,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00908,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00909,STANDARD,San Juan,PR,PRIMARY,18.44,-66.06,NA-US-PR-SAN JUAN,False,,,
00910,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00911,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00912,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00913,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00914,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00915,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00916,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00917,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00918,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00919,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00920,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00921,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00922,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00923,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00924,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00925,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00926,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00927,STANDARD,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00928,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00929,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00930,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00937,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00939,UNIQUE,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00940,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00955,PO BOX,San Juan,PR,PRIMARY,18.4,-66.06,NA-US-PR-SAN JUAN,False,,,
00956,STANDARD,Bayamon,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,False,,,
00957,STANDARD,Bayamon,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,False,,,
00958,PO BOX,Bayamon,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,False,,,
00959,STANDARD,Bayamon,PR,PRIMARY,18.28,-66.13,NA-US-PR-BAYAMON,False,,,
00801,PO BOX,St Thomas,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,False,,,
00802,STANDARD,St Thomas,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,False,,,
00803,PO BOX,St Thomas,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,False,,,
00804,PO BOX,St Thomas,VI,PRIMARY,18.35,-64.93,NA-US-VI-ST THOMAS,False,,,
00805,PO BOX,St Thomas,VI,PRIMARY,18.34,-64.93,NA-US-VI-ST THOMAS,False,,,
00820,STANDARD,Christiansted,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,False,,,
00821,PO BOX,Christiansted,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,False,,,
00822,PO BOX,Christiansted,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,False,,,
00823,PO BOX,Christiansted,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,False,,,
00824,PO BOX,Christiansted,VI,PRIMARY,17.74,-64.7,NA-US-VI-CHRISTIANSTED,False,,,
00830,STANDARD,St John,VI,PRIMARY,18.33,-64.79,NA-US-VI-ST JOHN,False,,,
00831,PO BOX,St John,VI,PRIMARY,18.33,-64.79,NA-US-VI-ST JOHN,False,,,
00840,STANDARD,Frederiksted,VI,PRIMARY,17.71,-64.88,NA-US-VI-FREDERIKSTED,False,,,
00841,PO BOX,Frederiksted,VI,PRIMARY,17.71,-64.88,NA-US-VI-FREDERIKSTED,False,,,
00850,STANDARD,Kingshill,VI,PRIMARY,17.76,-64.82,NA-US-VI-KINGSHILL,False,,,
00851,PO BOX,Kingshill,VI,PRIMARY,17.73,-64.8,NA-US-VI-KINGSHILL,False,,,
02478,STANDARD,Belmont,MA,PRIMARY,42.39,-71.18,NA-US-MA-BELMONT,False,12132,21169,955500316
02479,PO BOX,Waverley,MA,PRIMARY,42.39,-71.17,NA-US-MA-WAVERLEY,False,,,
02445,STANDARD,Brookline,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,False,10219,16149,871688763
02446,STANDARD,Brookline,MA,PRIMARY,42.32,-71.14,NA-US-MA-BROOKLINE,False,14601,21302,1038890274
02447,PO BOX,Brookline Village,MA,PRIMARY,42.33,-71.13,NA-US-MA-BROOKLINE VILLAGE,False,,,
02420,STANDARD,Lexington,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,False,7062,13148,741054557
02421,STANDARD,Lexington,MA,PRIMARY,42.44,-71.23,NA-US-MA-LEXINGTON,False,8122,15237,791322042
02492,STANDARD,Needham,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM,False,9394,17587,1060369022
02494,STANDARD,Needham Heights,MA,PRIMARY,42.28,-71.24,NA-US-MA-NEEDHAM HEIGHTS,False,4334,7910,368848894
02456,PO BOX,New Town,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEW TOWN,False,,,
02458,STANDARD,Newton,MA,PRIMARY,42.33,-71.2,NA-US-MA-NEWTON,False,6418,10355,498332466
